scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct
0,0,"['text: Sorry, we have no imagery here']",The image is a blank screen with a message indicating that no imagery is available.,4227,38.80786177717276,-77.03434831802106,DC_images/dc_4227.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,5,"['sidewalk', 'person walking', 'brick house', 'windows with awnings', 'fence', 'tree', 'overgrown grass', 'shed', 'cloudy sky']",A person walks along a sidewalk in front of a brick house and an overgrown yard with a shed under a cloudy sky.,7489,38.93398057045821,-76.96982042564623,DC_images/dc_7489.jpg,43.029052734375,12.21728515625,25.143310546875,12.900390625,0.0
3,7,"['cars', 'townhouses', 'windows', 'doors', 'stairs', 'sidewalk', 'power lines', 'bushes', 'trees', 'street', 'utility pole']",A residential urban street lined with townhouses and parked cars under a partly cloudy sky.,9865,38.90152805064044,-76.92141469942247,DC_images/dc_9865.jpg,3.5229492187500004,25.02294921875,24.238525390625,24.441162109375,0.0
6,3,"['asphalt road', 'curb', 'green trees', 'shrubs', 'shadow', 'clear sky']",A narrow road surrounded by dense green trees under a clear sky.,5666,38.93578593322236,-77.00672839489518,DC_images/dc_5666.jpg,50.0693359375,0.0,12.549072265625,30.203857421875004,0.0
6,7,"['houses', 'trees', 'car', 'traffic cone', 'utility pole', 'sidewalk', 'power lines', 'shrubs', 'lawn']","A suburban street scene with houses, trees, a parked car, and a traffic cone on a sunny day.",4318,38.97181412942683,-77.03442734210016,DC_images/dc_4318.jpg,27.44580078125,12.820068359375,11.2548828125,21.96044921875,0.0
5,6,"['house', 'trees', 'sidewalk', 'trash bins', 'shrubs', 'driveway', 'garden fence', 'garden plants', 'neighboring houses']","A small house with a garden and several trees, located in a quiet, residential neighborhood.",2590,38.93936907073725,-77.06901535659661,DC_images/dc_2590.jpg,28.8076171875,12.64013671875,23.332275390625,20.02197265625,0.0
6,7,"['car', 'road', 'sidewalk', 'street lamp', 'fence', 'sign', 'trees', 'grass', 'brick wall']",A tree-lined street with a parked car and a fenced park area behind a brick wall.,6219,38.90515772398064,-76.99519647934308,DC_images/dc_6219.jpg,49.01171875,0.166748046875,1.15478515625,37.23046875,0.0
6,6,"['trees', 'cars', 'sidewalk', 'houses', 'road', 'fences', 'grass']","A quiet residential street lined with trees, parked cars, and houses with front yards.",6134,38.95740597276649,-76.99750045372254,DC_images/dc_6134.jpg,37.114990234375,5.771240234375,11.623046875,38.00390625,0.0
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank screen with a message stating that no imagery is available.,3526,38.98261812648703,-77.05059074834425,DC_images/dc_3526.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,5,"['street', 'sidewalk', 'guardrail', 'utility poles', 'power lines', 'fence', 'building', 'trees', 'sky', 'curb', 'grass', 'dirt mound']","A quiet industrial area road with utility poles, fences, and clear blue sky overhead.",5029,38.81507220139605,-77.01823150700245,DC_images/dc_5029.jpg,3.18896484375,2.685791015625,43.35302734375,32.7294921875,0.0
0,0,"['text (Sorry, we have no imagery here)', 'plain white/gray background']",The image contains a plain background with a message stating there is no available imagery.,4071,38.93758127185971,-77.03902452000725,DC_images/dc_4071.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,3,"['house', 'garage', 'fence', 'bushes', 'lawn chair', 'trees', 'shrubs', 'lawn', 'steps']","A suburban backyard with a neatly kept garden, greenery, and a white house in the background.",1687,38.95557161151109,-77.08749054057915,DC_images/dc_1687.jpg,37.475830078125,22.404296875,22.536865234375,0.8000488281250001,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank map screenshot with a message indicating no available imagery.,7576,38.88533490574205,-76.96753583718824,DC_images/dc_7576.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,8,"['school bus', 'parked car', 'street', 'sidewalk', 'trees', 'buildings', 'traffic sign', 'bike lane separator', 'fence']","A city street scene featuring a school bus, parked cars, trees, and residential buildings.",7127,38.89794882479996,-76.97675238633181,DC_images/dc_7127.jpg,8.1591796875,8.423828125,36.651123046875,26.248291015625004,0.0
4,6,"['van', 'building', 'trees', 'sidewalk', 'windows', 'sky', 'clouds']","A modern, two-story building with large windows and a patterned facade stands behind a sidewalk with a parked van and several small trees under a bright blue sky.",4966,38.90695768329202,-77.02056085649338,DC_images/dc_4966.jpg,6.275146484374999,20.518798828125,29.8115234375,21.796142578125,0.0
6,7,"['house', 'trees', 'sidewalk', 'road', 'fence', 'grass', 'car', 'leaves', 'bushes']","A suburban street lined with trees and a two-story house, with fallen autumn leaves and a few cars parked along the road.",8705,38.8655077535583,-76.94449961061974,DC_images/dc_8705.jpg,32.71630859375,4.61572265625,18.474609375,35.0029296875,0.0
2,3,"['red shed', 'brick row houses', 'chain-link fence', 'wooden fence', 'stone retaining wall', 'stairs', 'antenna']","A large red shed stands in front of brick row houses, separated by a chain-link fence and stone retaining wall.",6587,38.95200045151035,-76.98827136111372,DC_images/dc_6587.jpg,0.44775390625,34.960205078125,28.444580078125,0.0,0.0
6,5,"['road', 'trees', 'river/lake', 'leaves', 'bridge (in distance)']","A quiet road lined with leafless trees runs alongside a river or lake, with a bridge visible in the background.",2904,38.88892628737095,-77.06205071739029,DC_images/dc_2904.jpg,32.22412109375,2.32373046875,22.80712890625,36.835205078125,0.163330078125
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image consists of a blank background with a message indicating there is no available imagery.,5038,38.83128745477133,-77.01823564720986,DC_images/dc_5038.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,8,"['cars', 'tree', 'sidewalk', 'buildings', 'windows', 'person', 'metal fence']","A city street scene with parked cars, a large tree, and an office or institutional building in the background.",5188,38.89614837688911,-77.0159467128222,DC_images/dc_5188.jpg,18.601806640625,28.180419921875,8.637939453125,35.7587890625,0.0
0,0,"['text: Sorry, we have no imagery here']",This image displays a plain white background with a message indicating no available imagery.,4143,38.86191181637368,-77.03667873780022,DC_images/dc_4143.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,3,"['sidewalk', 'street', 'gate', 'fence', 'parking lot', 'buildings', 'murals', 'billboard', 'trees', 'clouds', 'trash bin', 'grass']","An urban scene with a fenced-off parking lot between two buildings featuring murals and a billboard, with some flowering trees and a partly cloudy sky.",5650,38.90695929887262,-77.00672567564621,DC_images/dc_5650.jpg,11.875732421875,23.86279296875,21.39306640625,20.39501953125,0.0
0,0,"[""text ('Sorry, we have no imagery here.')"", 'plain white background', 'Google logo (bottom left)', 'copyright text (bottom right)']",This image displays a plain white background with a message saying there is no imagery available.,3957,38.93758047891249,-77.04133137366391,DC_images/dc_3957.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,6,"['houses', 'trees', 'grass', 'trash bins', 'sidewalk', 'street', 'fence', 'bushes', 'curb']",A sunny suburban street scene with grassy lots and two houses separated by a wooden fence.,9633,38.89432437448093,-76.92603354655382,DC_images/dc_9633.jpg,32.888427734375,10.8935546875,28.57080078125,19.207763671875,0.0
4,6,"['car', 'trees', 'house', 'sidewalk', 'fence', 'steps', 'bush', 'blurred area']","A silver car is parked on a tree-lined street in front of a white house, with a large blurred area partially obscuring the view.",6103,38.901554454817855,-76.99750241079762,DC_images/dc_6103.jpg,20.220458984375,38.9912109375,4.6298828125,10.49560546875,0.0
5,8,"['tall building', 'traffic lights', 'cars', 'sidewalk', 'crosswalk', 'street signs', 'planters with plants', 'trees', 'pedestrian', 'traffic signals', 'street lamps']","A busy city intersection featuring modern office buildings, several cars, and a sidewalk with planters and crosswalks.",1804,38.96097826895006,-77.08518956528363,DC_images/dc_1804.jpg,10.113037109375,16.923828125,23.249267578125,13.452880859375,0.0
3,7,"['apartment building', 'cars', 'sidewalk', 'asphalt driveway', 'trees', 'bushes']","A brick apartment building with a small parking lot and cars, surrounded by greenery and a sidewalk.",9515,38.887119115109314,-76.92834623933093,DC_images/dc_9515.jpg,17.161376953125,21.95849609375,16.9501953125,28.291015625,0.0
0,0,"['text: Sorry, we have no imagery here.']",This image is blank except for a message indicating that there is no imagery available.,3982,38.98262175581439,-77.04135750118999,DC_images/dc_3982.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,6,"['car', 'house', 'tree', 'driveway', 'stairs', 'grass', 'retaining wall', 'sign', 'trash bin', 'fence']","A residential house with a car parked in a driveway, surrounded by greenery and a large tree.",9751,38.901529578848354,-76.92372038657518,DC_images/dc_9751.jpg,45.5966796875,16.30615234375,4.3740234375,6.737548828125001,0.0
5,1,"['trees', 'grass', 'sidewalk', 'shadow', 'fallen leaves']",A wooded area with dense trees and greenery beside a grassy edge and a sidewalk.,3976,38.97181188610646,-77.0413512275716,DC_images/dc_3976.jpg,79.7685546875,0.0,0.00390625,3.240478515625,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank except for a message indicating no available imagery.,4358,38.838491242765,-77.03205940111734,DC_images/dc_4358.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'"", 'plain white background']",This image shows a blank white background with text indicating that no imagery is available.,4715,38.86551823329839,-77.02515796752125,DC_images/dc_4715.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,9,"['cars', 'bicycles', 'bike rental station', 'buildings', 'street signs', 'trees', 'sidewalk', 'street lights', 'bus stop shelter', 'street markings']","A busy urban street lined with modern and historic buildings, vehicles, and bike-sharing stations on a partly cloudy day.",5532,38.8997524609934,-77.00903062673807,DC_images/dc_5532.jpg,3.1254882812500004,31.92578125,17.78857421875,36.89599609375,0.0
6,7,"['statues', 'columns', 'red and gold drapery', 'people', 'checkered floor', 'arched doorways', 'decorative pedestal', 'marble walls']","A grand rotunda with statues, ornate columns, rich drapery, and groups of people touring the historical interior.",5412,38.88894221906429,-77.01133453966061,DC_images/dc_5412.jpg,0.07470703125,0.022705078125,0.0,0.0,0.0
3,2,"['gray fence', 'concrete sidewalk', 'trees', 'house', 'window', 'gutter']",A tall gray fence runs along a concrete sidewalk with trees and part of a house visible behind it.,1776,38.91053181801305,-77.08512931159434,DC_images/dc_1776.jpg,41.543701171875,3.681884765625,3.39208984375,11.8349609375,0.0
3,6,"['sidewalk', 'fence', 'cars', 'railings', 'dumpster', 'buildings', 'power lines', 'clouds', 'sky', 'streetlight']","A straight urban alley lined with buildings, parked cars, fences, and a partly cloudy sky overhead.",4740,38.91056011825042,-77.02517385500067,DC_images/dc_4740.jpg,0.54541015625,20.311279296875,36.091064453125,0.2001953124999999,0.0
6,8,"['cars', 'trucks', 'houses', 'trees', 'sidewalk', 'street', 'sky', 'clouds', 'fences', 'streetlights']",A residential street lined with parked cars and row houses under a partly cloudy sky.,4525,38.93398066897347,-77.02979559904631,DC_images/dc_4525.jpg,12.0732421875,9.515869140625,35.366455078125,29.721923828125004,0.0
4,1,"['stone wall', 'ivy', 'bushes', 'trees', 'grass', 'leaves']",A stone wall is partially covered by dense ivy and surrounded by lush bushes and trees.,3612,38.93217284734559,-77.04824827661427,DC_images/dc_3612.jpg,61.1796875,0.0,0.53076171875,0.0,0.0
0,0,"[""text reading 'Sorry, we have no imagery here.'""]",This image displays a blank background with a message indicating that no imagery is available.,5280,38.8565117282089,-77.01363362371023,DC_images/dc_5280.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,2,"['trees', 'green foliage', 'shrubs', 'poles', 'concrete pathway', 'fence', 'light post']","A lush, green hillside covered with trees and undergrowth beside a paved pathway with several protective posts.",3050,38.94658078253927,-77.0597937556876,DC_images/dc_3050.jpg,36.07421875,0.0,2.766845703125,4.782470703125,0.0
8,1,"['boat', 'water', 'trees', 'sky', 'clouds']",A peaceful view from a boat on a calm lake with tree-lined shores and wispy clouds in the sky.,867,38.9159219194433,-77.1035849817925,DC_images/dc_867.jpg,5.644775390625,0.0,44.052734375,0.0,34.248779296875
6,8,"['trees', 'sidewalk', 'car', 'road', 'houses', 'steps', 'garbage bins', 'stone wall', 'overhead wires']","A leafy residential street with wide lanes and sidewalks, bordered by trees and houses.",4436,38.97902136882948,-77.03212262869022,DC_images/dc_4436.jpg,37.621337890625,1.27294921875,14.368408203125,39.37548828125,0.0
6,9,"['crosswalk', 'traffic lights', 'cars', 'trees', 'historic-style building', 'road signs', 'sidewalk', 'fence', 'utility pole']","A well-connected urban intersection featuring a historic-style building, crosswalks, and moderate car traffic under a clear sky.",4636,38.92857625050748,-77.02748677809056,DC_images/dc_4636.jpg,6.245361328125,7.245849609375001,38.662109375,43.9716796875,0.0
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank screen with a message indicating no available imagery.,4461,38.81867322719884,-77.02974749158994,DC_images/dc_4461.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,8,"['tree', 'sidewalk', 'cars', 'STOP sign on road', 'Do Not Enter sign', 'fire hydrant', 'houses', 'streetlight', 'plants', 'fence']","A green residential street with trees, cars, sidewalks, and clear street signs.",4638,38.93217957361748,-77.02748816716313,DC_images/dc_4638.jpg,54.88916015625001,4.66748046875,5.262451171875,23.306396484375,0.0
6,5,"['cars', 'trees', 'street', 'sidewalk', 'streetlight', 'power lines', 'grass', 'bushes', 'curb']",A quiet suburban street lined with parked cars and abundant greenery on both sides.,2937,38.948381235027824,-77.06210246979272,DC_images/dc_2937.jpg,36.9794921875,0.0,12.81787109375,37.33349609375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This is a blank image with a message stating that no imagery is available.,5780,38.93578604324988,-77.00442159909285,DC_images/dc_5780.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,6,"['trees', 'sidewalk', 'bus stop sign', 'grass', 'road', 'crane', 'bushes']","A suburban street scene with greenery, a sidewalk, and a bus stop sign in front of a wooded area.",1550,38.91413170037372,-77.08974580142996,DC_images/dc_1550.jpg,52.3955078125,0.0,11.30908203125,35.70947265625,0.0
